NO,TITLE,REFERENCE NUMBER,RESPONSIBLE OFFICE ,DATE ,URL,KEY WORD/S
1431,"3LPHED'S Orientation and policy briefing on Child Rights to be held on October 7-9, 2015 in Lapu-Lapu City (CEBU)",MC2015-104,"All Provincial Governors, City Mayors, Municipal Mayors, DILG Regional Directors, ARMM Regional Governor, and Other Concerned",02/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201592_1e286c0d6c.pdf,3LPHED'S Orientation 
1430,"2015 World Rabies Day Celebration on the 28th Day of September,in Conjunction with the Animal Welfare Week Celebration",MC2015-105,"All Provincial Governors, City Mayors,Municipal Mayors, The ARMM Regional Governor, and DILG Regional Directors",04/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201594_a324227ddd.pdf,2015 World Rabies Day
1429,Attendance to the 2015 National Assembly of the Liga ng mga Barangay sa Pilipinas (LnB),MC2015-106,"Provincial Governors, City and Municipal Mayors, Liga ng mga Barangay Provincial / City / Municipal Chapter Presidents,DILG Regional Directors, ARMM DILG Regional Secretary and all others concerned",04/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201594_c56488ba6b.pdf,2015 National Assembly
1428,Attendance to the 12th Mindanao Island Conference of the Provincial Board Members League of the Philippines (PBMLP),MC2015-107,"All Provincial Governors, DILG Regional Directors of Regions IX, X, XI, XII, and XIII, ARMM and others concerned",08/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201598_0860a826d5.pdf,12th Mindanao Island Conference
1427,Observance of the 30th International Coastal Clean-Up (ICC) Day,MC2015-108,"All provincial Governors, City Mayors, Municipal Mayors, and Punong Barangays,The Regional Governor of the Autonomous Region of Muslim Mindanao and, DILG Regional Directors",08/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201598_bc2a3e9efe.pdf,30th International 
1426,Attendance to Digital Strategies for Development Summit: An International Knowledge Exchange Forum,MC2015-109,"All Provincial Governors, City / Municipality Mayors, DILG Regional Directors and others concerned",18/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015918_19f32e894b.pdf,Digital Strategies for Development Summit
1425,Celebration of the National Attention Deficit / Hyperactivity Disorder (AD/HD) Week,MC2015-110,"All Provincial Governors, City / Municipal Mayors,Punong Barangays, DILG Regional Directors and others concerned",21/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015921_76ed9072ac.pdf,National Attention Deficit
1424,Operational Guidelines on the Implementation of 2015 Performance Challenge Fund (PCF),MC2015-111,"DILG Regional / Provincial / City Directors Cluster Leader , CLGOOs/ MLGOOs / ARMM Regional Secretary, ARMM Governor, Governors / Mayors of PCF Recipient LGUs and others concerned",29/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015929_c283e0f84d.pdf,2015 Performance Challenge
1423,11th Animal Welfare Week Celebration,MC2015-112,"All Provincial Governors, City Mayors, Municipal Mayors, The ARMM Regional Governor, and DILG Regional Directors",29/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015929_2a1742d6d6.pdf,11th Animal Welfare Week Celebration
1422,23rd National Convention of the Vice Mayor's League of the Philippines (VMLP),MC2015-113,"All Provincial Governors, City and Municipal Mayors, Regional Secretary, DILG ARMM, DILG Regional Directors and others concerned",29/09/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015929_e4b5dc61d2.pdf,23rd National Convention 
1421,National Sports Stakeholders Forum,MC2015-114,"All Provincial Governors, City Mayors, Municipal Mayors, DILG Regional Directors, and others concerned",02/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015102_f9a80ea7a5.pdf,National Sports Stakeholders Forum
1420,Advocacy Capacity Seminar-Workshop by the Philippine Councilors League (PCL),MC2015-115,"All Provincial Governors, City Mayors, Municipal Mayors, Regional Secretary, DILG ARMM, DILG Regional Directors and others concerned",07/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015107_b00f8b098d.pdf,Advocacy Capacity Seminar
1419,Conduct of Barangay Assembly for the Second Semester of CY 2015,MC2015-116,"All City and Municipal Mayors,Liga ng mga Barangay, Provincial, City and Municipal Chapter Presidents, Punong Barangays, DILG Regional Directors and ARMM Regional Governor",07/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015107_6b4aae86bf.pdf,Conduct of Barangay Assembly 
1418,El Niño Advisory,MC2015-118,"All Provincial Governors, City and Municipal Mayors, DILG Regional Directors,The Regional Governor of the Autonomous Region in Muslim Mindanao (ARMM),The Bureau of Fire Protection (BFP) Chief and all others concerned",08/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015108_45a0104473.pdf,El Niño Advisory
1417,2015 National Rice Awareness Celebration in the Month of November,MC2015-120,"All Provincial Governors, City Mayors, Municipal Mayors,The ARMM Regional Governor, and DILG Regional Directors",13/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151013_eaa5280f05.pdf,2015 National Rice 
1416,Sertipikong Programa sa Pambansang Pagsasanay sa Batayang Antas ng Pagsasalin,Memorandum Sirkular 2015-121,"Punong Lalawigan, Punong Lungsod, Punong Bayan, Punong Panrehiyon ng ARMM, Direktor Panrehiyon ng DILG, at iba pang kinauukulan",13/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151013_1e1585331f.pdf,Sertipikong Programa 
1415,Legal Adoption Campaign,MC2015-122,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors and others concerned",15/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151015_a7d14976e4.pdf,Legal Adoption Campaign
1414,Celebration of National Children's Month in November 2015,MC2015-123,"All Provincial Governors, City and Municipal Mayors, Punong Barangays,The ARMM Governor and DILG ARMM Regional Secretary, DILG Regional Directors / Field Officers and others concerned",15/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151015_720f3039ce.pdf,Celebration of National
1413,Local Government Actions on the Peaceful and Safe Observance of Undas 2015,MC2015-124,"All City and Municipal Mayors, DILG Regional Directors and the Regional Governor of ARMM",27/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151027_b5668c8761.pdf,Local Government Actions
1412,18-Day Campaign to End Violence Against Women (VAW),MC2015-125,"All Provincial Governors, City / Municipal Mayors, Punong Barangays, ARMM Governor, DILG Regional / Field Officers , ARMM DILG Regional Secretary and others concerned",27/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151027_7a88431b3c.pdf,18-Day Campaign t
1411,Observance of the National Week for Overcoming Extreme Poverty,MC2015-119,"All Provincial Governors, City Mayors, Municipal Mayors, Punong Barangays, ARMM Regional Governor, DILG Regional Directors, and others concerned",28/10/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151028_47e8c24a9e.pdf,Overcoming Extreme Poverty
1410,Attendance to the 2015 Luzon Island Congress of the Liga ng mga Barangay sa Pilipinas (LnB),MC2015-126,"Provincial Governors, City and Municipal Mayors, Liga ng mga Barangay Provincial / City / Municipal Chapter Presidents, DILG Regional Directors of Regions I, II, III, IV-A, IV-B, V, CAR, NCR and all others concerned",02/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015112_ee5076e1e0.pdf,2015 Luzon Island Congress
1409,Guidelines on the Conduct of Public Assemblies / Rallies in Public Places during the 2015 APEC Summit,MC2015-127,"All City / Municipal Mayors in Metro Manila, DILG-NCR Regional / City Directors, Officers and all others concerned",02/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015112_be136feb0c.pdf,Conduct of Public Assemblies 
1408,Guidelines on the Formulation of Peace and Order and Public Safety Plan (POPS PLAN),MC2015-128,"All Provincial Governors, City Mayors, Municipal Mayors, Presiding Officers of the Sangguniang Panlalawigan, Sangguniang Panlungsod and Sangguniang Bayan, Punong Barangays, Regional Governor of ARMM, DILG-ARMM Regional Secretary, DILG Regional / Provincia",03/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015113_6f832fdac3.pdf,(POPS PLAN)
1407,Support to the PVAO-VMMC Hospitalization Program,MC2015-129,"All Provincial Governors, City and Municipal Mayors, Punong Barangays, DILG Regional Directors, The Regional Governor of the ARMM, and others concerned",03/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015113_9a57bfe9ca.pdf,PVAO-VMMC
1406,"Guidelines on the Functions of the Peace and Order Councils, Barangay Peace and Order Committees and the Peace and Order Council Secretariats",MC2015-130,"All Provincial Governors, City Mayors,Municipal Mayors,Presiding Officers of the Sangguniang Panlalawigan, Sangguniang Panlunsod and Sangguniang Bayan, Punong Barangays, ARMM Regnl. Governor, DILG-ARMM Regnl. Secretary, DILG Regnl. / Provincial / City Dir",03/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015113_b54c9b7a6c.pdf,Functions of the Peace and Order
1405,Sayaw Pinoy : National Dance Competition,MC2015-131,"All Provincial Governors, City Mayors, Municipal Mayors, DILG Regional Directors, and others concerned",05/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015115_860cf8a7df.pdf,Sayaw Pinoy : National Dance Competition
1404,International Conference on Family Ecology,MC2015-132,"All Provincial Governors, City, Municipal Mayors, Punong Barangays, DILG Regional Directors, and others concerned",06/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015116_cf43f336eb.pdf,International Conference on Family Ecology
1403,125th Birth Anniversary of President Elpidio Quirino,MC2015-133,"All Provincial Governors, City / Municipal Mayors, the ARMM Regional Governor, DILG Regional Directors, and others concerned",11/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151111_d8c8216e38.pdf,125th Birth Anniversary of President Elpidio Quirino
1402,Guidelines on the Cancellation of Non-Moving SubProjects under the BuB-DILG Fund,MC2015-134,"All Concerned DILG Regional / Provincial / City Directors and Municipal Local Government Operation Officers (MLGOOs) , Provincial Governors, City / Municipal Mayors of Concerned LGUs",13/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151113_b4db4b056e.pdf,Guidelines on the Cancellation
1401,Drug Abuse Prevention and Control Week,MC2015-135,"All Provincial Governors,City Mayors, Municipal Mayors,The ARMM Regional Governor,DILG Regional Directors and others Concerned",24/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151124_99080fed03.pdf,Drug Abuse Prevention and Control Week
1400,"Monetary Reward for the Arrest, Surrender or Death of Wanted Persons",MC2015-136,All Concerned,24/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151124_97e3ef7428.pdf,Monetary Reward 
1399,"First International Conference on Productivity and Innovation, To be held on November 26-27,2015 at DAP Conference Center, Tagaytay City",MC2015-137,"All Provincial Governors, City Mayors, Municipal Mayors,DILG Regional Directors, ARMM Regional Governor,and others concerned",24/11/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151124_e1d20f7fa4.pdf,First International Conference 
1398,Guidelines on the Implementation of Training for Better Access to Job Opportunities (TraBAJO),MC2015-138,"All Concerned Governors, City and Municipal Mayors, Sangunian at All Levels, DILG Regional and Provincial Directors, and others concerned",02/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-2015122_d97bef1be6.pdf,Guidelines on the Implementation
1397,Proyektong Atlas Filipinas ng Komisyon sa Wikang Filipino,Memo. Sirkular Blg. 2015-139,"Lahat ng Pinunong Lokal na Opisyal, Direktor Panrehiyon ng DILG at iba pang Kinauukulan",14/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151214_56f289b851.pdf,Proyektong Atlas F
1396,119th Anniversary of the Martyrdom of Dr. Jose rizal,MC2015-140,"All Provincial Governors, City Mayors, Municipal Mayors, The ARMM Regional Governor, DILg Regional Directors and others concerned",16/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151216_861a180e56.pdf,119th Anniversary 
1395,DOH Deworming Activities 2016,MC2015-141,"All Provincial Governors, City Mayors,Municipal Mayors,DILG Regional Directors,ARMM Regional Governor,and others concerned",22/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151222_ba07bb3599.pdf,DOH Deworming Activities 2016
1394,2016 National Bible Week Celebration,MC2015-142,"Provincial Governors,City Mayors,Municipal Mayors,DILG Regional Directors,and others concerned",22/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151222_2bf0cccaca.pdf,2016 National Bible Week Celebration
1393,"Reiteration of DILG-DOH-DOF-DTI Joint Memo. Circular No.01 Series of 2014,Entitled,""Regulating the sale,Manufacture,Distribution and use of Firecrackers,Polyvinyl Pipe ""BOGA"" and other Pyrotechnic Devices,and Adoption of Advocacy campaigns and Preventive Measures from Firecracker and Firework Injuries or Death and damage of Properties""",MC2015-143,"All Provincial Governors,City/Municipal Mayors,Punong Barangays,The Regional Governor of the ARMM,DILG Regional Directors,Chief,Phil. National Police and Bureau of Fire Protection,and others concerned",22/12/2015,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-20151222_8317056415.pdf,Joint Memo. Circular No.01 Series of 2014
1392,Mindanao Wide Convention of Indigenous Peoples Mandatory Representatives,MC2015-144,"Mindanao Provincial Governors,City Mayors,Municipal Mayors,DILG Regional Directors,and others concerned",04/01/2016,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201614_1af093f821.pdf,Mindanao Wide Convention 
1391,"Reiteration of LGUs Role and Functions in the Imprelemntation of RA 10354 entitled ""Responsible Parenthood and Reproductive Health (RPRH)Act of 2012"" and its Implementing Rules and Regulations (IRR)",MC2015-145,"All Provincial Governors, City / Municipal Mayors, Regional Governor of ARMM, DILG Regional Directors and others concerned",04/01/2016,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201614_2e7077e186.pdf,Reiteration of LGUs Role 
1390,2016 Autism Week Celebration,MC2015-146,"All Provincial Governors,City/Municipal Mayors,Punong Barangays,DILG Regional Directors and others concerned",04/01/2016,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201614_b9fb115533.pdf,2016 Autism Week Celebration
1389,Attendance to the 12th Community-Based Monitoring System (CBMS)-Philippine National Conference,MC2015-147,"All Provincial Governors, City/Municipal Mayors,DILG Regional Directors,and others concerned",04/01/2016,https://dilg.gov.ph/PDF_File/issuances/memo_circulars/dilg-memocircular-201614_8ba100dcac.pdf,2th Community-Based Monitoring System (CBMS)
